ID,Latitude,Longitude,number,formatted_ID
P62,2.435187330015959,35.41998498400366,62,P62
P63,2.435119272013004,35.41953650441764,63,P63
P64,2.43561106707743,35.41942695885791,64,P64
P65,2.436488395733797,35.41953601947231,65,P65
P66,2.436537314355624,35.41907295985052,66,P66
P67,2.436833456559776,35.41981251078971,67,P67
P68,2.437158482094879,35.41998825231468,68,P68
P69,2.437601812446072,35.42022775010696,69,P69
P70,2.437730564926182,35.41995142248498,70,P70
P71,2.437994406090922,35.42044016097252,71,P71
P72,2.438263428319637,35.42048504206483,72,P72
P73,2.438236228276632,35.42071282426166,73,P73
P74,2.438518945289591,35.42051677141213,74,P74
P75,2.438482816775985,35.42088194724171,75,P75
P76,2.438460831831013,35.4210948171356,76,P76
P77,2.438447748669847,35.4212245980678,77,P77
P78,2.438642074363528,35.42141368089484,78,P78
P79,2.438671955217812,35.42121008097729,79,P79
P80,2.438759178405402,35.42152817657895,80,P80
P81,2.438953333524548,35.42130566547608,81,P81
P82,2.438600621139739,35.42170633850508,82,P82
P83,2.438334721856037,35.42195928403147,83,P83
P84,2.438616969571887,35.42217413329315,84,P84
P85,2.438813670025862,35.42252331205673,85,P85
P86,2.438961015050814,35.42177237792729,86,P86
P87,2.439075559221306,35.42161005489847,87,P87
P88,2.43921996306501,35.42207323902095,88,P88
P89,2.439059443094034,35.42222214224732,89,P89
P90,2.439485551093256,35.42237963346015,90,P90
P91,2.439625726579338,35.42224755024992,91,P91
P92,2.439405105846097,35.42260472010008,92,P92
P93,2.439739659938848,35.42273662536659,93,P93
P94,2.439971516722899,35.42306438275887,94,P94
P95,2.440243806983745,35.42283894554976,95,P95
P96,2.440571718718873,35.42257313853617,96,P96
P97,2.439707123917395,35.42328849740289,97,P97
P98,2.440199267246498,35.42347195721906,98,P98
P99,2.440628375468811,35.42360731699016,99,P99
P100,2.438699334011449,35.42053880635496,100,P100
P101,2.438700622851787,35.42040287459935,101,P101
P102,2.438886236142679,35.42058772390428,102,P102
P103,2.439160238152674,35.42062240248062,103,P103
P104,2.439144676071439,35.42042156840463,104,P104
P105,2.439201919473436,35.42115422666799,105,P105
P106,2.439605149303393,35.42063073314011,106,P106
P107,2.440186452848945,35.42055071740609,107,P107
P108,2.440573541556681,35.42068956791842,108,P108
P109,2.440991243942146,35.42084285138726,109,P109
P110,2.441446456542611,35.42100647321454,110,P110
P111,2.441466602685831,35.42126288984605,111,P111
P112,2.441870715484606,35.42106438729085,112,P112
P113,2.442166406716195,35.42110484701089,113,P113
P114,2.442079590957735,35.42144531682011,114,P114
P115,2.442277281210129,35.42187684300018,115,P115
P116,2.442487165674106,35.42234328679567,116,P116
P117,2.442075596623801,35.42243952819578,117,P117
P118,2.441664227818205,35.42253598374879,118,P118
P119,2.44175645157926,35.42311171176615,119,P119
P120,2.441850555361551,35.42374736919104,120,P120
P121,2.442647834832549,35.42269458472248,121,P121
P122,2.442796820590539,35.42302355174035,122,P122
P123,2.442570646522267,35.42312499037312,123,P123
P124,2.442899617915387,35.42344662196454,124,P124
P125,2.44317679713676,35.42334318981415,125,P125
P126,2.443447593489576,35.42324053461074,126,P126
P127,2.443038791507548,35.42386318113402,127,P127
P128,2.443161892297254,35.42423913665755,128,P128
P129,2.443649341340086,35.42411165340884,129,P129
P130,2.442596367025026,35.42105216930024,130,P130
P131,2.442631750250365,35.42130417268874,131,P131
P132,2.442906273734469,35.42087210880612,132,P132
P133,2.443006690584184,35.42114938736747,133,P133
P134,2.443247438005989,35.42074563872311,134,P134
P135,2.443316035071546,35.42103336606571,135,P135
P136,2.443507316867161,35.42083828637654,136,P136
P137,2.444039146896353,35.42136337534575,137,P137
P138,2.44461238160555,35.42135433639061,138,P138
P139,2.44496489266645,35.42134796375424,139,P139
P140,2.445463901042104,35.42126516865505,140,P140
P141,2.445480008427896,35.42152823639658,141,P141
P142,2.44550033022189,35.42198379755154,142,P142
P143,2.445789296053389,35.42131467465011,143,P143
P144,2.445742478411201,35.42103139059991,144,P144
P145,2.446060668571129,35.42100562985652,145,P145
P146,2.4464082077404,35.42097691346495,146,P146
P147,2.445789889755237,35.42159718524377,147,P147
P148,2.446199420704966,35.4213785329316,148,P148
P149,2.446667760709864,35.42145258084589,149,P149
P150,2.446699579858649,35.42188103163218,150,P150
